imdb_id,original_title,year_of_release,genres,imdb_rating,imdb_votes,story,actors
tt0093182,Hero Hiralal,1988,"['Action', 'Comedy', 'Drama']",6.3,241.0,Hyderabadi Hiralal  who is also referred to as 'Hero' due to his obsession with Bollywood movies  drives an auto-rickshaw and often gets into fisticuffs. Things change when he meets with actress  Roopa  shows her around  and falls head-over-heels in love with her - so much so - when the unit leaves  he drives all the way to Bombay to be close to her. It is here that he will come to know that she has no similar feelings for him - and he will be thrown into contact with beautiful and manipulative actress  Sitara Devi  who has new and different role for him - one that will change his life forever.,"['NaseeruddinShah', 'SanjanaKapoor', 'DeepaSahi', 'KiranKumar', 'RohiniHattangadi', 'SaeedJaffrey', 'SatishShah', 'MohanGokhale', 'JohnnyLever', 'DilipDhawan', 'DeepakQazir', 'AhmadKhan', 'RahulChowdhary', 'HosiVasunia', '']"
tt0363634,Ghar Ka Chiraag,1989,['Drama'],6.1,56.0,"Kumar is a very wealthy businessman and lives a comfortable lifestyle with his lovely wife  Asha  in a palatial house. The only thing missing from their lives is a son. When Asha gets pregnant  Kumar knows that all his dreams will be fulfilled and his business will be known as ""Kumar & Son"". Unfortunately  Asha has a miscarriage which results in her death as well as in the death of their son. A devastated Kumar takes to alcohol and devotes his energy and finances to a school for needy children in scenic Mussoorie. It is here he gets to meet the College Principal's daughter  Kiran  who he knows is in love with a fellow-collegian  Ravi. When Ravi takes part in the annual car rally  his vehicle is sabotaged and he is reportedly killed. But Ravi survives and with the help of his parents wants to return to Mussoorie. Before that could happen  Kiran's father tells them that Kiran is no more  throwing Ravi into a relapse. Months later Ravi does recover  but refuses to get married. Then five ...","['RajeshKhanna', 'NeelamKothari', 'ChunkyPandey', 'OmShivpuri', 'ArunBakshi', 'ShafiInamdar', '']"
tt0097466,Guru,1989,['Crime'],6.6,94.0,Mithun Chakraborty's ambition is to become an upright Police officer  but unluckily he is not getting selected. His sole strength is his lady love Sridevi. As Mithun's ambition fails  he turns to alcohol and dacoity and thugism. He finally joins Amrit Pal's lethal gang to take revenge on Police force  which blocked his ambition. Sridevi (in a double role)  is Shakti Kapoor's important gang member. One day  Shakti Kapoor gets the confidential message about an under cover cop in his Gang. Who is the undercover agent? forms the Climax.,"['MithunChakraborty', 'Sridevi', 'ShaktiKapoor', 'RoopeshKumar', 'AmritPal', 'YunusParvez', 'BobChristo', 'ArunBakshi', 'SameerKhakhar', 'SeemaDeo', 'JavedKhan', '']"
tt0089382,Joshilaay,1989,"['Action', 'Drama', 'Western']",5.7,231.0,Dara and Karan  the sons of two of the victims of dacoit Jogi Thakur  wait many years to exact their revenge. When the Thakur's colleague Raja Singh cheats him and runs away with his loot  Jogi is arrested and sentenced for life imprisonment. Years later Jogi escapes from the prison to get hold of Raja and take back his booty  but finds his face on all the posters in the village to find him dead or alive with a reward of fifty thousand rupees. When Karan gets to know Jogi has escaped he goes looking for him. Dara also join hands with Karan to even the score with the dreaded dacoit.,"['SunnyDeol', 'AnilKapoor', 'Sridevi', 'MeenakshiSheshadri', 'KulbhushanKharbanda', 'RajeshVivek', 'SatyendraKapoor', 'AlokNath', 'PremaNarayan', 'RajeshPuri', 'RamaVij', 'BharatBhushan', 'MasterJatinKhurana', 'HarjeetWalia', '']"
tt0097513,Hisaab Khoon Ka,1989,"['Drama', 'Mystery']",5.8,29.0,Suraj belongs to a princely family and lives in a castle with his paternal grandma  Raajmata  who wants him to get married to Preet Kaushal. But Suraj does not like Preet  runs away from home  gets into a dance competition  wins it  also wins the heart of Anupriya  and wants to marry her. He convinces Raajmata to change her mind  and she finally relents. Before the marriage could take place  Anupriya's brother  Jeetu  is kidnapped and held for ransom for 50 Lakh Rupees  since she does not have the money  she asks Suraj for help  and the money is provided to her. Subsequently  they find the money missing and the lifeless body of Anupriya. Suraj must now find out who killed his sweetheart  and the only one to guide him appears to be an apparition - a ghost-like figure that resembles Anupriya - and the only clue is that she was shot dead by four different people.,"['MithunChakraborty', 'PoonamDhillon', 'Mandakini', 'RajBabbar', '']"
tt0359442,Hum Bhi Insaan Hain,1989,"['Action', 'Crime', 'Drama']",6.0,25.0,"Dharampal presides over his palatial home and his family with dictatorial ruthlessness. His wife is terrified of him. His sister would rather die than marry without his permission. Naturally  when his daughter  Rekha falls in love with a mere labourer  Bhola  this angers Dharampal to such an extent that he implicates Bhola for raping and abducting her  and forces her to testify against Bhola in court  and she does so. When Shankar and his wife attempt to help Bhola and Rekha  Dharampal has his men chop off both of Shankar's arms. The only one who could stand up to Dharampal is Kishanlal  his sister's former lover  but how long will Dharampal tolerate him? ""Hum bhi tere bandhey hain hum bhi insaan hai  tumhey hum pe taras kyon ahta nahin..."" is hummable.","['SanjayDutt', 'JackieShroff', 'NeelamKothari', 'JayaPrada', 'KaderKhan', 'Sonam', 'RajBabbar', 'Ranjeet', 'Asrani', '']"
tt0097563,Ilaaka,1989,"['Action', 'Drama']",4.7,120.0,Ilaaka - has a small little world of its own. A world of dreams and desires love and longings  hatred and hardships. This is Raja who stands at the cross roads of truth and traditions.. In this small world we have Suraj and Neha  the two crusaders against the might of evil. And we have the evil incarnated too! Nagar as vicious as a viper and as blood thirsty as a wolf. Here we have good old Masterji who is ready to sacrifice himself for his tiny world. And we have cunning Swami also  who is ready to destroy everything. Ilaaka has love and laughter  blood and tears. It is as delicate as a petal and as hard as steel. Ilaaka  a painting which has all the seven colours of rainbow.,"['MithunChakraborty', 'SanjayDutt', 'MadhuriDixit', 'AmrishPuri', 'AmritaSingh', 'DalipTahil', 'A.K.Hangal', 'GogaKapoor', 'Dharmendra', 'RakheeGulzar', 'MacMohan', 'JohnnyLever', 'OmPuri', 'AvtarGill', '']"
tt0097609,Jaadugar,1989,"['Comedy', 'Fantasy']",4.0,433.0,After learning a few magical tricks from his fellow inmate former businessman and ex-jail convict assume the identity of an ascetic named Mahaprabhu Jagatsagar Chintamani so that he can easily use these tricks to con the villagers of Dharampur with a motive of acquiring their wealth for himself. His U.S. returned son  Shankar Narayan refuses to accept this way of living only to consult an expert magician named Goga to put an end to his father's misdeeds. Goga who later changes his name to Gogeshwar manages to outwit Mahaprabhu and take control of his ashram. Feeling satisfy after his deeds has been reached; Shankar then asks Goga to leave but a stubborn will-power Goga refuses to do so as he plans to explain his stubbornness to Shankar at a later date.,"['AmitabhBachchan', 'JayaPrada', 'AmritaSingh', 'Pran', 'AmrishPuri', 'AdityaPancholi', 'RazaMurad', '']"
tt0363691,Hum Intezaar Karenge,1989,"['Drama', 'Romance']",6.1,17.0,Manisha is the only child of wealthy widower Barrister Vikas Anand. Manisha meets fellow collegian  Ajay  and after a few misunderstandings both fall in love with each other. Manisha introduces Ajay to her dad  who approves of him  but Ajay tells him that he cannot marry Manisha until he is well settled and able to afford all the comforts of life  he needs 3 years to accumulate enough wealth and then marry Manisha. Vikas is impressed by this and agrees to wait  subsequently Manisha also agrees. Ajay keeps Manisha posted about his success story. However  after the period of 3 years  Ajay disappears from Manisha's life. Her friend informs Manisha that she knows that Ajay has married another woman  and shows her photographs of Ajay and the woman. Watch as events unfold to show why Ajay chose to marry another woman  and what steps will Manisha and her dad take to hold Ajay accountable for his promise.,"['MithunChakraborty', 'PadminiKolhapure', 'VinodMehra', 'ShafiInamdar', 'DinaPathak', 'UrmilaBhatt', 'BeenaBanerjee', 'Birbal', 'Manmauji', 'VikasBanerjee', 'Moolchand', 'K.C.Kund', 'Johar', 'Sunil', '']"
tt0427400,Jaaydaad,1989,"['Crime', 'Drama']",4.3,12.0,Advocate Anjali had been betrayed in love  and as a result has become an embittered woman  hating all men. She is assigned as a public prosecutor to ensure that accused  Rajesh Srivastav  gets hanged for homicide. She succeeds  but in order to teach Rajesh a lesson. She decides to give him a sum of five lakhs rupees to provide for his blind mother and unmarried sister. Thereafter he will have to marry her  and spend the rest of his life following her instructions until she fulfils the conditions of her parents' will and inherit a vast estate and fortune. Rajesh has no choice but to agree. The marriage takes place  and Rajesh starts showing his true colours  getting drunk and abusive. Then Rajesh's advocate Malhotra finds out fresh evidence that Rajesh may not have committed the murder after all. How will this information affect Anjali and her conditions she has imposed upon Rajesh?,"['ShashiKapoor', 'RajBabbar', 'Madhavi', 'AnupamKher', 'KrishnaChauhan', 'NiveditaJoshiSaraf', 'ArunaIrani', 'SatyendraKapoor', 'MacMohan', 'SudhirDalvi', 'Paintal', 'SuhasJoshi', 'BharatKapoor', 'GurbachanSingh', '']"
tt0373935,Jaisi Karni Waisi Bharni,1989,"['Comedy', 'Drama']",5.6,185.0,Gangaram Verma has worked for the local municipality for several years  and is known in the community for being honest. Contractors' many attempts to bribe him have all been in vain. One of the contractor's  Prem Kumar  decides to teach Gangaram a lesson. He hires Gangaram's only son  Vijay  in his office  and subsequently gets him married to his only daughter  Sapna. The three then scheme to get Gangaram to trust them  and upon doing so  they get him to sign his property to them  leaving Gangaram and his wife  Laxmi  homeless. Vijay and Sapna bring up their son  Ravi  and tell him that his grandparents are dead. Years go by  then one day Ravi comes across a coolie who resembles his grandfather. He follows him home  and gets to hear the truth from his lips  and decides to treat his mom and dad the same way they treated his grandparents  with shocking results.,"['Govinda', 'KimiKatkar', 'KaderKhan', 'Asrani', 'ShaktiKapoor', 'GulshanGrover', 'ShomaAnand', 'MehmoodJr.', 'Paintal', 'RajeshPuri', '']"
tt0097642,Kanoon Apna Apna,1989,"['Action', 'Crime', 'Drama']",5.4,116.0,The Collector of Anokhapur  Jagatpratap Singh  thwarts attempts by Bhushannath Bhadbhole and Kabza Kanhaiyalal to bribe him. Things only get worse after Bhushan gets elected and become the Minister of Fisheries  and is determined to humiliate and crush him at any cost. While attempting to deal with this abuse  Jagatpratap faces another challenge when his rowdy and out-of-control son  Ravi Kumar  decides to take the law in his own hands.,"['DilipKumar', 'Nutan', 'SanjayDutt', 'MadhuriDixit', 'KaderKhan', 'AnupamKher', 'GulshanGrover', 'TejSapru', 'MayurVerma', 'SatyendraKapoor', 'RazaMurad', 'JayshreeGadkar', 'Pinky', 'Meethy', '']"
tt0097640,Kala Bazaar,1989,"['Action', 'Drama']",5.5,172.0,In modern secular India corruption  nepotism  caste  and favoritism has taken root all the way from Kashmir to Kanyakumari  sparing no one in it's wake. Bombay Municipal Corporation's employee Kimtilal is one such person who had to pay a bribe to a gynecologist so that his wife  Shanti  can give premature birth to their son  Kamal. When Kamal grew up  Kimtilal had to pay another bribe in the form of a donation to a school for admitting him. Then he had to pay another bribe so that his son could successfully pass his college examination  and go on to join the Bombay Police Force. Finally  he withheld an important municipal license for businessman Sampat  in order to get his consent to marry his advocate daughter  Kamini  with his son. Kimtilal's story does not end here for he goes on taking bribes after bribes and it has now become a part of his life. Then a building that was supposed to have been built with only six stories is illegally constructed with ten  collapses leading to ...,"['AnilKapoor', 'JackieShroff', 'FarhaNaaz', 'KimiKatkar', 'KaderKhan', 'RazaMurad', 'KiranKumar', 'ShafiInamdar', 'JohnnyLever', 'ShreeramLagoo', 'AnjanaMumtaz', 'SudhirJoshi', '']"
