imdb_id,original_title,tags
tt0084866,Vidhaata,action drama when a police inspector is killed by a band of thugs his grieving father samsher singh seeks justice. pratap singh has left behind a pregnant widow who dies in chidbirth leaving samsher to bring up the child kunal. the transformation of samsher singh (a locomotive engine driver) into sobhraj multi millionaire and owner of a vast network of business. kunal is brought up by abu baba a servant of sobhraj to be honest upright and very independent minded. durga the daughter of a former employee of sobhraj who is serving time and kunal fall in love. this not acceptable to his grandfather though abu baba approves of the relationship. disaster strikes when an attempt is made to separate the lovers. the life of samsher singh alias sobhraj begins to unravel from here. how kunal's ethical upbringing by his foster-father and his financial and business circumstances of his grandfather meet in a titanic conscience clash and how he resolves matters is at the nexus of the plot. business ... tomalter harbansdarshanm.arora birbal krishandhawan sanjaydutt jagdeep shammikapoor vijukhote padminikolhapure dilipkumar sanjeevkumar shreeramlagoo madhumalhotra manmauji 
tt0250121,Yeh Nazdeekiyan,drama romance sunil verma is the head of an advertising agency and lives with a middle-class life with his wife shobna. although sunil gets to meet many beautiful women during the course of his employment he has never really had an affair with anyone and kept his relationship on a professional level. that is until he meets ravishing kiran. sunil has an affair with kiran and eventually divorces shobna. it is said that the lives of models and actresses are quite shallow and superficial but sunil feels that with kiran it is different. but when one is exposed to attractive people both male and female will kiran feel the same about him after a few months' relationship? marczuber shabanaazmi parveenbabi malajaggi bhartiachrekar neenagupta col.kapoor sudhirpandey 
tt0260580,Yeh To Kamaal Ho Gaya,action comedy drama shady and corrupt lawyer rashik bihari saxena frames an innocent child mahesh chander the son of a convicted thief for murder. mahesh is sent to juvenile jail for several years. his father shankar swears vengeance against advocate saxena and abducts one his children a boy and names him ratan. he and his wife shanta nurture him and let him grow with them. shankar teaches him all the tricks that would make him a master cat burglar. years later ratan has grown up to be a master cat burglar while his lookalike brother ajay saxena is studying in london. ajay returns home with a caucasian wife kathryn who is not welcomed by advocate saxena as a result ajay too leaves the house. then a woman named ruby gupta is killed and the evidence links this crime to saxena. the police arrest him and a trial is conducted. in the meantime shankar asks ratan to take ajay's place in the saxena household which ratan does so. as a result ajay is framed for a robbery is arrested and ... kamalhaasan poonamdhillon ranjeet omshivpuri satyendrakapoor vijayarora rajmehra 
tt0397742,Yeh Vaada Raha,drama musical romance sunita is a radio singer while on vacation in kashmir vikram deeply falls in love with and proposes her which she eventually accepts.vikram introduces sunita to her mother sharda rai bahadur whose business is her priority she denies their relationship as sunita is an orphan and from poor family.vikram and sunita then decide to marry in a temple they travel in a car along with their friend gogi.they meet with major accident vikram is hurt badly and hospitalized while gogi gets minor injuries but sunita's face gets completely damaged due to piercing of glass pieces.sharda tells sunita to stay away from vikram as he wont be able to live with her ugly face.vikram gains conciseness and is told by his mother that sunita is dead.meanwhile sunita is transferred to hospital of dr mehra who reconstructs her face she is to to excited to meet vikram and finds that her face has completely changed and he wont recognize her. rishikapoor tinaambani poonamdhillon rakheegulzar shammikapoor rakeshbedi sarika gulshanbawra agha iftekhar harishivdasani gulshan sunder 
tt0082162,Chashme Buddoor,comedy family romance two womanizing slackers omi and jai (rakesh bedi and ravi baswani respectively) attempt to woo the new girl in the neighbourhood and fail - miserably. their third room-mate shy and a bookworm - succeeds much to their chargin. the two scheme up comical ideas to split the two lovebirds so that their secrets and humiliation are not revealed. farooqshaikh deeptinaval saeedjaffrey rakeshbedi ravibaswani leelamishra vinoddoshi ranjangrewal amitabhbachchan rekha 
tt0367595,Chehre Pe Chehra,drama horror romance dr. wilson (sanjeev kumaer) is a humanitarian and likes to believe that the worse part of a human can be separated and eliminated altogether to this extent he experiments in various ways in his laboratory. one day he tries out a chemical solution on himself and lets his evil self blackstone lose in bars dark alleys and with prostitutes. he is always able to control blackstone and comes home late at night to turn himself back to dr. wilson. then things start to get out of control when blackstone starts getting violent and killing people he dislikes including dr. wilson; and dr. wilson finds blackstone getting stronger and out of his control with a motive of taking over dr. wilson's life completely. sanjeevkumar rekha vinodmehra sulakshanapandit amolpalekar rajnisharma amjadkhan shreeramlagoo iftekhar shammi sureshchatwal kumaraditya premsagar m.b.shetty 
tt0315462,Dard (Conflict of Emotions),crime drama family prosecuting attorney seema proceeds with the criminal prosecution of deepak srivastav who is accused of murder. she submits to the judge to not be fooled by the innocent looks and the silence of the accused as she will prove that the accused was in fact a cold-blooded murderer who killed a courtesan by the name of munnibai. deepak gets life imprisonment punishment seema later has been told the truth in her absence complicated by the fact that seema was in love with the accused about three-years ago. rajeshkhanna hemamalini poonamdhillon poornimajayaram mazharkhan krishandhawan pinchookapoor ranjeetakaur omshivpuri shashikiran 
tt0373790,Dhanwan,crime drama family vijay kumar saxena is a rich playboy who cares about nothing he falls in love with asha nath who she ignore as she is in love with anil due to an accident committed by anil vijay lost his eyesight and needs eyes donation to see again anil dies and donating his eyes to vijay who after that shows tremendous change in his behaviour and way of life but will he be able to live his new life forever? will he be able to win asha hurt especially after she knew about anil donation? rajeshkhanna reenaroy rakeshroshan omprakash shaktikapoor arunairani mazharkhan vijayendraghatge pinchookapoor rehman sarika mastervikas neetamehta gourkhurana 
tt0215714,Dhuan,drama rani gayatri saxena lives alone in her palatial house with her servants.sunil saxena a crook working for boss enters her house and claims to be ashok saxena younger brother of her dead husband.but gayatri claims that he died three years ago in manila sunil replaces ashok's photographs with that of his in order prove the truth gayatri calls ashok's fiance sheela to identify him.sheela is kidnapped on the way by boss and his men and her father in held captive so that she doesn't disclose identity of ashok.sunil also manages to match racing skills of ashok leaving gayatri helpless. rakheegulzar mithunchakraborty ranjeetakaur arunairani padmakhanna amjadkhan abhibhattacharya gogakapoor lakshmi sudhirpandey prakashgill mohammedali anand vinodarora 
tt0259996,Ek Hi Bhool,drama family romance sadhana (rekha) and ramkumar (jeetendra) are a married couple. their marriage gets into troubled waters when sadhana starts to suspect that ramkumar is having an affair. sadhana does not handle the matter properly and drives him away from her. her family attempt to talk to her and try to patch things up for the couple but sadhana is relentless. what will bring the couple to come together and attempt to re-build their marriage? jeetendra rekha nazneen shabanaazmi asrani mazharkhan agha jagdishraj yunusparvez rajaduggal dineshhingoo leelamishra suryakala barindar 
tt0359266,Fiffty Fiffty,action comedy musical thakur virendra singh lives a wealthy lifestyle in india along with his wife and a son kumar. his relative bihari is envious and successfully switches his son kishan with kumar and also ends up killing virendra. in this manner kumar grows up a wealthy lifestyle while kishan lives a poor lifestyle shunned by his father and his mother who has lost the use of her vocal chords. bihari takes kishan to his brother in bombay and leaves him there to lead a life of crime. 20 years later kishan has grown up and is now a master burglar. he meets with another burglar mary and both decide to be fifty fifty partners. however mary has other plans she ditches kishan and joins forces with diwan shamsher singh to masquerade as the long-lost daughter of ranimaa of chandpur. mary does not know that it was the diwan who has done away with rajkumari ratna and he will not hesitate to kill mary - or anyone else who dares to stand in his way and the treasure of chandpur. rajeshkhanna tinaambani omshivpuri nasirhussain indranimukherjee anitaguha purnima paidijairaj shashikiran anudhawan johnnywhisky arvind nikkey kumar 
tt0380384,Ghamandee,drama poor kamlesh loves rich and haughty seema but she hates him. seema meets prince rakesh which changes her life altogether. mithunchakraborty chandrashekhar leenadas arunairani naimkhan umakhosla indranimukherjee paintal m.rajan ranjeet sarika mohansherry 
tt0260047,Ghungroo Ki Awaaz,mystery thriller thakur ranjit singh buys kajal's freedom from a panderer and installs her in his house with the status of a daughter-in-law - much to the disgust of his uncle jasbir. when the sleazy shakal turns up and arranges a secret meeting with kajal ranjit believes that he has caught his beloved being unfaithful. he exacts a fearful retribution. obligingly jasbir destroys the evidence. ranjit finds himself being plagued by the restless spirit of kajal as well as a suspicious policeman. seeking respite in bombay he is stunned to see kajal's doppelgaenger a nurse called kiran. unnerved he brings kiran home with him and finds himself falling in love again. the mystery deepens when kajal's vengeful spirit murders the usurper sending ranjit over the edge and into an asylum. vijayanand rekha shreeramlagoo leelamishra dheerajkumar padmakhanna pinchookapoor iftekhar kanchanmattu sundertaneja ratnamala gurcharan agha 
tt0373887,Harjaee,romance ajay nath comes from a wealthy family and is prone to playing practical jokes and pranks in order to get his way with this mother and father. in one case he asked one of their family doctors' dr. panjabi to lie to his dad that he has cancer so that he can accompany his college friends to a outing to kashmir. he falls in love with fellow collegian geeta chopra who is in love with shyam. but ajay's dad fooled by his illness convinces her to be kind to him and she becomes friendly with ajay both eventually fall in love with each other and want to get married. then their family gets the news that ajay really has cancer and has only a few more months to live. under the changed circumstances both the nath and chopra families are against the marriage of ajay and geeta. will ajay and geeta get married? does ajay really have cancer or is this another prank? shammikapoor malasinha randhirkapoor tinaambani harishivdasani iftekhar sunder rajendranath sharatsaxena mahavirshah raviberry dharamvir aditya vijay 
tt0378069,Hum Se Badkar Kaun,adventure drama radha lives a poor lifestyle with her husband mohan and four sons chandan raju bablu and pappu. although mohan comes from a rich family his dad had disapproved of his marriage and since that day he has not met with him. now his dad is very ill and the entire family go to visit him and are welcomed with open arms. before he passes away he shows mohan the family's treasure which consists of gold and jewelery hidden under a temple which can only be opened by four different keys. mohan asks his children to keep one key. then his dad passes away and lalchand an employee who has overheard the conversation between father and son decides to keep the treasure to himself. he ends up killing mohan getting arrested and sentenced to a long prison term. alone and widowed radha gets separated from her sons and loses her mind. years later the sons have grown up. chandan calls himself bholaram and runs a milk dairy farm; raju is a career thief and burglar and goes by the name of ... birbal mithunchakraborty mohanchoti dannydenzongpa dulari vijayendraghatge kalpanaiyer malajaggi padminikapila ranjeetakaur amjadkhan kaajalkiran neetamehta macmohan 
tt0390139,Jail Yatra,"action romance raju comes from a middle-class family and lives with his mother. he meets with nurse shobha and both fall in love. the only problem is that raju somehow or other always gets mixed up in problems and ends up getting in trouble with the police. as a result he ends up getting in jail very often. one day he really gets into trouble by antagonizing a notorious gangster and has to run for his life. due to his ""trouble maker"" character no one really believes him and it is upto him to save himself from this problem without ending up in prison again. ashokkumar vinodkhanna reenaroy amjadkhan niruparoy jagdeep anwarhussain ashoo heenakausar shivraj jyotibakshi jayshreet. anjanamumtaz m.b.shetty "
tt0361770,Jeene Ki Arzoo,drama a vendetta rages between two families. neither ghosts nor snakes nor humans can escape the carnage. mithunchakraborty 
tt0392193,Jiyo To Aise Jiyo,drama family three brothers live together after the death of their parents. the eldest ramprasad is married to laxmi; the second jagdish is married to pinky; while the youngest kundan is yet to marry. after jagdish's marriage to pinky all kinds of misunderstandings crop up between jagdish ramprasad & pinky on one hand and kundan on the other and as a result they ask kundan to leave. kundan is on his own unemployed homeless and wihtout any money. ramprasad and jagdish move to a bunglow in the city. kundan does well for himself and is now the proud owner of a garage lives in a nice bunglow and is married to vidya. meanwhile at jagdish's a large sum of money is missing. the police are called-in and after a preliminary investigation they conclude that the money has been stolen by ramprasad and laxmi who are nowhere to be found. arungovil debashreeroy jayshreegadkar vijayarora rammohan neelammehra 
tt0485811,Jwaala Daaku,action ravi would like to study medicine and then come back and practice it in his small town where there is no doctor or medical facility available for miles. encouraged by the townspeople and his brother bankhe he re-locates to bombay where in a few years time he is able to successfully complete his studies and become a doctor. when he returns home nothing is the same anymore. his brother bankhe is absconding running away from daku jwala who has sworn to kill him to avenge his brother's death - and dr. ravi himself has to face jwala sooner or later - as jwala's vengeance includes bankhe and all of his family. dr. ravi must now make up his mind to look death at the hands of an angry jwala - or re-locate and practice medicine elsewhere. mahendrasandhu ashasachdev faridajalal shashipuri gourikhurana rehanasultan ranjeet narendranath sudhir sudhirdalvi neelammehra malajaggi jayshreet. tuntun 
tt0157873,Jyoti,drama niranjan pratap singh is the stepson of zamindar and real son of ranimaa sunanda. he is also the sole heir to the property of the zamindar as his elder stepbrother govind is drug-induced to the point of senility. when gauri opposes niranjan's ruthlessness against fellow-villagers the zaminder angered by her intrusion complains to her dad vedji. the zaminder's anger is subdued when he actually speaks to gauri and ends up admiring her and asking her hand in marriage for his son niranjan. but sunanda will not hear of her son marrying a poor villager's daughter and she convinces him that gauri should get married to govind. although her father is opposed to his daughter marrying a senile man gauri accepts govind and marries him. she finds out that she and govind have no status in the household which is run on the whims and fancies of sunanda her maid chintamani and niranjan. niranjan is misguided by a dancer mallika and amirchand who are after his wealth. gauri must now ... ajit birbal vijayendraghatge arunairani jeetendra padmakhanna vijukhote ashokkumar sulochanalatkar hemamalini shashikala omshivpuri jayshreet. 
tt0080982,Kalyug,drama this movie tells story of fierce and total competition of two related business families in the days of license raaj india.the overall plot is based on mahabharat.this movie shows that how the pursuit of self serving ideals even legitimizes killing of family members. shashikapoor rekha rajbabbar kulbhushankharbanda anantnag amrishpuri a.k.hangal sushmaseth victorbanerjee vijayamehta ompuri reemalagoo salimghouse vinayapte 
tt0082594,Kaalia,action drama kaalia - a name that spells terror in the minds of people and the police but kaalia was not always like this. years ago he was a mere simpleton. living simply in a shanty ch awl with his elder brother shyamlal bhabhi (sister - in - law) whom he adored and their daughter munni. apart from them there is no one else in kallu's little world until one day an enemy in the guise of shahani seth appears. shahani shatters the happiness in kallu's life. that same day the young kallu dies and the dreaded kaalia is born kaalia's main motive in life becomes wealth and to destroy shahani. this path of violence leads kaalia to inspector raghubir singh's jail. outside of jail shahani starts reclaiming his power and inside jail kaalia clashes with raghubir singh. amitabhbachchan ashaparekh parveenbabi amjadkhan pran k.n.singh sajjan murad sudhir hiralal brahmachari ramp.sethi brahmbhardwaj yunusparvez 
tt0155788,Kachche Heere,action lukka thakur is a notorious bandit in rural india and no one has dared oppose him. he is befriended by kamal singh thakur who assists him carry out his gruesome tasks even when it comes to killing his own brother and the abduction of his nephew who is to be killed as a sacrifice. unknown to lukka and kamal singh the abductor of the nephew has a change of heart does not kill the child but instead adopts him. years later the nephew has grown up and is out for vengeance. on the the other hand are five bombay-based gangsters who have been successful in robbing a bollywood film-maker prakash mehra and have hidden the loot nearby. it remains to be seen if these bandits will be another hurdle for the nephew or will he use them as his weapons to overthrow lukka and kamal singh. ferozkhan reenaroy dannydenzongpa arunairani helen shaktikapoor 
tt0262717,Katilon Ke Kaatil,action comedy drama a wealthy woman faces trauma when her husband is killed and both her young sons abducted. she spends years looking for them until one day she comes across a young man named munna who is wearing a family heirloom around his neck. she accepts him as her son and takes him to live with her in her palatial house. then she comes across another young man ajit and accepts him as her elder son. satisfied that she has both her sons back she shows ajit her priceless treasures which are kept in a vault and the combination to open the vault. what this lady does not know that neither of these young men are her sons and their presence in her house is merely to loot the treasure from the vault. dharmendra rishikapoor zeenataman tinaambani amjadkhan niruparoy shaktikapoor 
tt0381319,Khoon Ka Rishta,action khoon ka rishta is a wonderful pran starer in which he plays an ex freedom fighter as also justice surendra sinha with an impeccable honest record faced with the crimes of his half brother kailash played by amjad khan. in vain does justice sinha try to reform kailash culminating into he himself being the one to sentence him to 14 years imprisonment. faced with a moral dilemma he resigns and migrates to his native village where his primary mission becomes to open a girls' college on his land with donations from the villagers. meanwhile his son ravi played by jeetandra grows to qualify as a civil engineer who although disillusioned by the free work of his father agrees to help him in building the girl's college. things take a bad turn with the release of kailash from jail who puts his dirty money in a construction company and in a bid to seek revenge gets the college donation money stolen from surendra sinha's house and the parents wrongly accuse their son ravi of the theft. ravi ... jeetendra neetusingh amjadkhan pran kedarnathsaigal jagdeep prashanth 
tt0214866,Krodhi,action crime thriller unaware of his parents as he was abandoned as a young child vikramjit singh alias vicky grows up amidst hatred. the only affection he receives is from the local school-teacher shakarbaba and a young girl named aarti. vicky educates himself by reading all possible books. he keeps in touch with aarti and they grow up in love with each other. on the day vicky decides to propose for marriage to aarti she is sold by her lecherous uncle for a few thousand rupees to a group of men who attempt to rape her but she kills herself. enraged by this vicky hunts down her uncle and her molesters and kills them by throwing from a high-rise building. vicky's anger prompts him to more daredevil deeds and he ends up becoming the ultimate underworld don with a private army of his own. then one of his associates neera gets married to cbi officer kumar sahni and vicky is on the run and believed to be dead when his bullet-proof crashes. years later neera comes to visit her in-laws in a small ... dharmendra shashikapoor zeenataman hemamalini pran premnath sachin ranjeetakaur bharatbhushan a.k.hangal iftekhar krishandhawan sulochanalatkar rajmehra 
tt0359552,Khuda Kasam,drama family romance ranvir singh is in the employ of raiszada hukamchand who is involved in criminal activities. one day raiszada kills a man named victor and asks ranvir to take the blame for this crime for which he offers to pay him a lot of money. ranvir agrees to do so only after raiszada gives him a written confession which he does. thereafter ranvir switches his clothes with that of the dead man and they burn the place down. the dead man is identified as ranvir singh by the police and his family mrs. ranbir singh daughter geeta and son sumer singh are informed of this tragedy. years later sumer comes to know that his father is still alive and under the name of wealthy girdharilal who is married to gorgeous latika. when sumer approaches him he denies being or ever knowing anyone by the name of girdharilal. sumer then decides to expose him little knowing that he is putting his life as well as the lives of his mom and sister in danger. vinodkhanna tinaambani ajit pran nazneen zaheera kaminikaushal madanpuri jalalagha surendra shaktikapoor chandrashekhar c.s.dubey pinchookapoor 
tt0154749,Kudrat,drama mystery romance the setting is in scenic simla summer capital of the british raj in the 1970's. chandramukhi from bombay is on holiday with her parents and so is naresh a us educated medical professional with his parents. chandramukhi and naresh show interest in each other encouraged by their parents. choudhary janak singh an important and wealthy man lives with his lawyer daughter karuna in a lovely colonial period mansion. their house-guest mohan a lawyer from chandigarh is a protege of janak singh. karuna and mohan develop a romantic interest. the story of paro and madho who lived in pre-independence india comes to affect the present. events of thirty years ago in the lives of paro madho janak saraswathi the gardener and the disgraced policeman come back to create soulful links between past and present. themes from the life of zamindars british colonial rulers parapsychology and law are skilfully twisted so that most turns in the tale are unexpected. attention to detail is excellent. rajeshkhanna raajkumar hemamalini vinodkhanna priyarajvansh arunairani devenverma a.k.hangal omshivpuri keshtomukherjee satyendrakapoor pinchookapoor rajmehra shammi 
tt0082644,Laawaris,action drama musical left in the care of an alcoholic gangu ganpat (shreeram lagoo) young heera who named himself after a stray dog wrestles with life in his young age. years later now a young man (amitabh bachchan) he works for mahendar singh (ranjeet) and is in love with mohini (zeenat aman) who will not have anything to do with him due to his lack of ancestry. heera is now determined to find out who his parents are and the only one who can help him is the elusive alcohol-induced and incoherent gangu ganpat. amitabhbachchan zeenataman rakheegulzar amjadkhan bindu ranjeet padminikapila jeevan mukri 
tt0246033,Laparwah,action drama reckless shera is hired by prowler johnny to execute his plan to earn money by marrying wealthy thakur's daughter sandhya. prembedi birbal mithunchakraborty chandrashekhar iftekhar jeevan bhushanjeevan satyendrakapoor shaktikapoor ranjeetakaur shubhakhote manmauji rammohan premanarayan 
tt0234141,Love Story,drama musical romance vijay mehra loves suman but suman is attracted to ram and marries ram shortly thereafter. vijay is angered by this. subsequently vijay marries and his wife gives birth to a baby boy bunty while suman and ram welcome a baby girl pinky. years later pinky and bunty meet and after a series of misunderstandings both fall in love with each other. when they find that their respective parents are opposed to their marriage they elope. the police are notified that the two youngsters are missing and both must elude the police. how long will they continue to elude the police and hide from their parents? will vijay and ram permit their children to marry each other or will old hostilities prevail? kumargaurav vijayatapandit 
tt0243396,Maan Gaye Ustaad,drama chandan singh is a farmer who lives in a village called ramgarh along with his wife malti and two children munna and munni. one day malti gets molested by three city goons jaikishan rajan and banoo. chandan intervenes but is attacked and malti is shot dead. the children get separated while munna is adopted by a muslim male named abba and is re-named shera munni is adopted by a hindu family and re-named geeta. years later the three estranged family members are fated to meet again - this time geeta is a con-woman who has a con-man boyfriend kishan who is on the lookout for the man who killed his photographer brother and believes that chandan is the killer; while chandan who is now known as chandan dada a hoodlum has been arrested for killing a man named rajan; while shera a hit-man and hoodlum himself has feigned his arrest after accepting a contract from none other than jaikishan - to kill chandan!! shashikapoor pran amjadkhan ashokkumar rajankapoor bindu masterravi omprakash ritukamal soniasahni murad gajananjagirdar randhir 
tt0234054,Kranti,"action adventure drama the british did not give india its independence on a silver platter. independence was the result of a long and bloody battle. ""kranti"" is the story of how two men became soldiers in that battle. sangha is a honest and dedicated employee in the kingdom of ramgarh owing allegiance and loyalty to no one except raja laxman singh. when laxman singh conditionally permits the british to use the port for trading purposes sangha finds out that the british are taking out gold and jewelery and bringing in ammunition he puts a stop to this. he goes to report this outrage to laxman singh only to find him stabbed to death and he charged with treason and of killing him. sentenced to death he escapes and forms a group of revolutionaries who have only one motto - drive the british out of india. this group multiplies into several armies all united with one slogan - an independent india. which is also known as kranti. dilipkumar manojkumar shashikapoor hemamalini shatrughansinha parveenbabi sarika niruparoy premchopra pradeepkumar dheerajkumar shashikala madanpuri sulochanalatkar "
tt0371809,Main Aur Mera Haathi,action drama wrongly imprisoned for a crime he did not commit in his youth ram's seeks vengeance against teja. upon his release from prison ram changes his name to raj and gets employed by teja. teja finds out that ram loves julie and goes to meet her only to find out that she does not know any man by the name of ram and when shown a photograph she identifies him as raj. angry with ram for concealing his true identity and for attempting to avenge himself teja has ram imprisoned and the only one who can save ram is an elephant. mithunchakraborty poonamdhillon sureshoberoi mahendrasandhu sharatsaxena ramp.sethi madhumalhotra satyendrakapoor 
tt0341496,Nakhuda,drama family romance when the poor and illiterate shaikhoo dada (kulbhushan kharbanda) gives up his life savings to bail out ravi (raj kiran) from his financial mess ravi begins to revere shaikhoo as god. now on the path to success ravi marries soni (swaroop sampat) but his rich father-in-law who disapproves of ravi's affections and respect for a mere commoner starts to create a rift between the two. knowing the consequences of ravi rebelling against his rich and powerful father-in-law shaikhoo starts to deliberately create circumstances where ravi will lose all respect for him and move on from this relationship. kulbhushankharbanda rajkiran swaroopsampat madanpuri bharatkapoor 
tt0359688,Meri Aawaz Suno,action crime thriller sushil kumar lives a middle-class lifestyle in riksapur in the district of bhagalpur located in a country called mundustan along with his widowed mom kamini an unmarried sister shobha and his pregnant wife sunita. shobha falls in love with a wealthy man named kumar introduces him to her family gets their approval and gets married. shortly thereafter she disappears and the kumar family realize that shobha has been abducted by her husband who belongs to a gang of of women-kidnappers. sushil is determined to find her whereabouts gets a job with the police as a sub-inspector does his work honestly and diligently and is publicly honored. thereafter he is assigned by cbi officer sangram singh to a secret mission to locate and apprehend smugglers thieves and women abductors which can only be done after he dons the guise of jailed gangster kanwar lal his look-alike. sushil accepts this assignment in the hopes of being re-united with his sister - not knowing that he is putting... jeetendra hemamalini omshivpuri ranjeet kaderkhan parveenbabi vijayarora 
tt0082797,Naseeb,action musical romance naseeb a story of destiny and fate begins with a lottery ticket. a drunk who cannot pay his tab trades his 'winning' ticket to the waiter namdev (pran) instead. namdev decides to share this ticket with his three friends damu (amjad khan) raghu (kader khan) and jaggi (jagdish raj). but when it turns out to actually be a winner damu and ragu turn on the other two murdering jaggi and framing namdev. namdev goes on the run but raghu and damu intervene and throw him over a bridge into a river and namdev is presumed dead. however he is rescued by a don (amrish puri) but no one is aware he is alive. fast forward to ten years later - damu and raghu have used their stolen lottery money to build a fabulous hotel and make millions becoming very successful businessmen. damu has used a share of his money to send his only son vicky (shatrughan sinha) to school in england. they have even employed namdev's oldest son johnny (amitabh bachchan) vicky's best friend as a waiter in the hotel. by... amitabhbachchan shatrughansinha rishikapoor hemamalini reenaroy kim amjadkhan kaderkhan premchopra shaktikapoor pran amrishpuri rajkapoor shammikapoor 
tt0082796,Naram Garam,comedy drama the story revolves around an old man chachaji in search of a home after his house is repossesed by the village money-lender and his young daughter kusum. ramprasad is a poor young man in the employ of bhavani shankar a superstitious middle aged widower. ramprasad succeeds in securing a victory for bhavani shankar in a long running court case which gives back bhavani shankar's family the possession of an ancestral house. when ramprasad is assigned the responsibility of getting the house back in shape so that it can be re-occupied chachaji and kusum arrive there. when this comes to the knowledge of the estate manager gajanan babu he arrives furious and determined to oust the usurpers. however he succumbs to the charms of kusum and instead of ousting the old man and his daughter presents a proposal of marriage. horrified kusum and ramprasad turn to babua for help. he in turn is captivated by kusum's beauty and presses his suit. then ramprasad turns to bhavani shankar but he... amolpalekar swaroopsampat utpaldutt a.k.hangal padmachavan kiranvairale sureshchatwal anand t.p.jain sunder javedkhan bishankhanna bijoyghosh saralmukherjee 
tt0262714,Pyaasa Sawan,family romance while looking for employment chandrakant is mistaken for the son of a wealthy landlord by prabhudas who wants him to marry his only daughter shanti. by the time they find out the truth it is too late both chandrakant and shanti have fallen in love and are soon married. with lots of hard work and dedication chandrakant is able to build small empire and they too enjoy some wealth and wellbeing. shanti gives birth to a son ravi. years pass shanti has passed away and chandrakant is filled with regret that he did not spend much time with her as he was busy accumulating wealth. ravi is in love with manorama and does marry her. but then he too is caught up in making money like his dad. and unlike shanti manorama will not compromise with this situation unless ravi changes his lifestyle which he may not be willing to do so. jeetendra reenaroy vinodmehra moushumichatterjee devenverma arunairani madanpuri 
tt0237631,Raaz,crime mystery thriller seema is waiting at bhavani junction to take a train to join her work at an estate of kunwar chandrapal singh as a governess to his daughter.while seema awaits for the train a handicapped man is wandering the station.sujeet sees seema alone and tires to get close to her while train moves seema boards it and sujeet shares the same compartment.a stranger suddenly enters the compartment and while the train moves to a dark tunnel he shoots sujeeet and then is seen relaxing when the train reaches the station the killer exits and seema starts shouting of the murder.she gives her verdict of the murder to the cops and moves to her work place.seema shocks to see chandrapal singh being the same person who killed sujeet she is like a house arrest in chandarapal's home.inspector khan who is investigating the case feels seema knows much more then what she told the cops.seema is mum as chandrapal singh has bought her niece from hostel to stay with them.the handicapped man at bhavani junction is ... rajbabbar sulakshanapandit 
tt0158122,Professor Pyarelal,action crime thriller kishinchand has taken to a life of crime namely that of forging passports and for that is under surveillance by the police. upon his wife shanti's and son pyarelal's insistence he decides to give up all criminal activity and become honest. then shyamlal approaches him to make a fake passport which he does for a suitcase full of gold bars. shyamlal escapes but inspector shinde confronts kishinchand and in the scuffle that follows shinde gets killed. kishinchand re-locates to london england where he is now known as underworld don king. he has given up on his wife and son and believes they had been burned alive in a fire during diwali. now years later a young man approaches and informs him that he is pyarelal and that shanti is still alive in india. kishinchand is overjoyed and invites his wife to come to london right away only to find out that the man claiming to be his son is really ronnie a con-man and smuggler. kishinchand is re-united with his real son and wife ... zeenataman masterbhagwan brahmachari daljeet dharmendra simigarewal habib hercules jeevan satyendrakapoor shammikapoor amjadkhan yusufkhan baldevkhosa 
tt0313495,Prem Geet,romance akash and shikha make an impressive creative team as they work together in a dance troupe and a romantic relationship soon flourishes between them. but when it transpires that shikha only has a few months to live and she's pregnant some dramatic scenes unravel as the movie travels nears its climax. rajbabbar anitaraj rajnisharma showkarjanaki madanpuri shashiranjan komalsoni sajjan shammi rajkishorerana vijukhote vandanarane yasmin zubeida 
tt0083018,Sadgati,action drama untouchable shoemender dukhi comes to the brahmin's and asks him to arrange his daughter's engagement. the brahmin belongs to a higher caste. he wants dukhi to work for him (and for free) before agreeing... a plea against the indian system of castes. ompuri smitapatil mohanagashe gitasiddharth richamishra salildhardiwan shyamsundarsharma wahidshareef anandchaube anandverma narendrathakak 
tt0215132,Rocky,action romance shamlal is an educated young man who is employed in the construction business by ratanlal. shamlal is also the union leader and would like ratanlal to enforce measures for workers' safety. before he could ensure this shamlal is accidentally killed leaving behind his wife parvati and young son rakesh. rakesh is in trauma because of an incident and this trauma is repeated in his mind everytime his mother comes near him. parvati is instructed to keep away from rakesh and rakesh is adopted by robert and his wife kathy and they re-name him rocky. years later rocky has grown up without knowing who his birth mother is. rocky lifestyle is carefree until he falls in love with renuka. it is then he learns that he is really rakesh and that his mother is still alive and his father did not die accidentally but was murdered. rocky sets out to avenge his father's dead not knowing that his days along with those of his near and dear ones may also be numbered. sanjaydutt reenaroy tinaambani ranjeet arunairani shaktikapoor amjadkhan rakheegulzar shashikala iftekhar satyendrakapoor anwarhussain agha c.s.dubey 
